seatId,sector,rowNum,seatNumber,price,status,version,hasGoodView,isCovered,description
A-W-002,A,W,2,150.00,LOCKED,1,true,true,Good view
A-W-003,A,W,3,150.00,BOOKED,1,true,true,Good view
A-W-004,A,W,4,150.00,AVAILABLE,1,true,true,Good view
A-W-005,A,W,5,150.00,UNAVAILABLE,1,true,true,Good view
A-W-006,A,W,6,150.00,AVAILABLE,1,true,true,Good view
A-W-007,A,W,7,150.00,AVAILABLE,1,true,true,Good view
A-W-008,A,W,8,150.00,BOOKED,1,true,true,Good view
A-W-009,A,W,9,150.00,AVAILABLE,1,true,true,Good view
A-W-010,A,W,10,150.00,AVAILABLE,1,true,true,Good view
A-W-011,A,W,11,150.00,AVAILABLE,1,true,true,Good view
A-W-012,A,W,12,150.00,AVAILABLE,1,true,true,Good view
A-W-013,A,W,13,150.00,AVAILABLE,1,true,true,Good view
A-W-014,A,W,14,150.00,AVAILABLE,1,false,true,Limited view
A-W-015,A,W,15,150.00,AVAILABLE,1,true,true,Good view
A-W-016,A,W,16,150.00,AVAILABLE,1,true,true,Good view
A-W-017,A,W,17,150.00,UNAVAILABLE,1,true,true,Good view
A-W-018,A,W,18,150.00,AVAILABLE,1,true,true,Good view
A-W-019,A,W,19,150.00,AVAILABLE,1,true,true,Good view
A-W-020,A,W,20,150.00,AVAILABLE,1,true,true,Good view
A-W-021,A,W,21,150.00,AVAILABLE,1,true,true,Good view
A-W-022,A,W,22,150.00,AVAILABLE,1,true,true,Good view
A-W-023,A,W,23,150.00,BOOKED,1,true,true,Good view
A-W-024,A,W,24,150.00,AVAILABLE,1,true,true,Good view
A-W-025,A,W,25,150.00,AVAILABLE,1,true,true,Good view
A-W-026,A,W,26,150.00,RESERVED,1,true,true,Good view
A-W-027,A,W,27,150.00,AVAILABLE,1,true,true,Good view
A-W-028,A,W,28,150.00,AVAILABLE,1,true,true,Good view
A-W-029,A,W,29,150.00,AVAILABLE,1,true,true,Good view
A-W-030,A,W,30,150.00,AVAILABLE,1,true,true,Good view
A-W-031,A,W,31,150.00,AVAILABLE,1,false,true,Limited view
A-W-032,A,W,32,150.00,AVAILABLE,1,false,true,Limited view
A-W-033,A,W,33,150.00,UNAVAILABLE,1,true,true,Good view
A-W-034,A,W,34,150.00,AVAILABLE,1,true,true,Good view
A-W-035,A,W,35,150.00,AVAILABLE,1,true,true,Good view
A-W-036,A,W,36,150.00,AVAILABLE,1,true,true,Good view
A-W-037,A,W,37,150.00,RESERVED,1,true,true,Good view
A-W-038,A,W,38,150.00,AVAILABLE,1,true,true,Good view
A-W-039,A,W,39,150.00,AVAILABLE,1,true,true,Good view
A-W-040,A,W,40,150.00,BOOKED,1,true,true,Good view
A-W-041,A,W,41,150.00,AVAILABLE,1,true,true,Good view
A-W-042,A,W,42,150.00,AVAILABLE,1,false,true,Limited view
A-W-043,A,W,43,150.00,AVAILABLE,1,true,true,Good view
A-W-044,A,W,44,150.00,AVAILABLE,1,true,true,Good view
A-W-045,A,W,45,150.00,AVAILABLE,1,true,true,Good view
A-W-046,A,W,46,150.00,AVAILABLE,1,true,true,Good view
A-W-047,A,W,47,150.00,AVAILABLE,1,true,true,Good view
A-W-048,A,W,48,150.00,UNAVAILABLE,1,true,true,Good view
A-W-049,A,W,49,150.00,AVAILABLE,1,true,true,Good view
A-W-050,A,W,50,150.00,AVAILABLE,1,true,true,Good view
A-X-001,A,X,1,150.00,AVAILABLE,1,true,true,Good view
A-X-002,A,X,2,150.00,AVAILABLE,1,true,true,Good view
A-X-003,A,X,3,150.00,AVAILABLE,1,true,true,Good view
A-X-004,A,X,4,150.00,AVAILABLE,1,true,true,Good view
A-X-005,A,X,5,150.00,AVAILABLE,1,true,true,Good view
A-X-006,A,X,6,150.00,AVAILABLE,1,true,true,Good view
A-X-007,A,X,7,150.00,AVAILABLE,1,true,true,Good view
A-X-008,A,X,8,150.00,AVAILABLE,1,true,true,Good view
A-X-009,A,X,9,150.00,AVAILABLE,1,true,true,Good view
A-X-010,A,X,10,150.00,AVAILABLE,1,true,true,Good view
A-X-011,A,X,11,150.00,RESERVED,1,true,true,Good view
A-X-012,A,X,12,150.00,AVAILABLE,1,true,true,Good view
A-X-013,A,X,13,150.00,AVAILABLE,1,true,true,Good view
A-X-014,A,X,14,150.00,LOCKED,1,true,true,Good view
A-X-015,A,X,15,150.00,AVAILABLE,1,true,true,Good view
A-X-016,A,X,16,150.00,AVAILABLE,1,true,true,Good view
A-X-017,A,X,17,150.00,AVAILABLE,1,true,true,Good view
A-X-018,A,X,18,150.00,AVAILABLE,1,true,true,Good view
A-X-019,A,X,19,150.00,AVAILABLE,1,true,true,Good view
A-X-020,A,X,20,150.00,AVAILABLE,1,true,true,Good view
A-X-021,A,X,21,150.00,RESERVED,1,false,true,Limited view
A-X-022,A,X,22,150.00,AVAILABLE,1,true,true,Good view
A-X-023,A,X,23,150.00,RESERVED,1,false,true,Limited view
A-X-024,A,X,24,150.00,LOCKED,1,true,true,Good view
A-X-025,A,X,25,150.00,AVAILABLE,1,true,true,Good view
A-X-026,A,X,26,150.00,AVAILABLE,1,true,true,Good view
A-X-027,A,X,27,150.00,AVAILABLE,1,false,true,Limited view
A-X-028,A,X,28,150.00,AVAILABLE,1,true,true,Good view
A-X-029,A,X,29,150.00,AVAILABLE,1,true,true,Good view
A-X-030,A,X,30,150.00,AVAILABLE,1,true,true,Good view
A-X-031,A,X,31,150.00,AVAILABLE,1,true,true,Good view
A-X-032,A,X,32,150.00,AVAILABLE,1,false,true,Limited view
A-X-033,A,X,33,150.00,AVAILABLE,1,true,true,Good view
A-X-034,A,X,34,150.00,AVAILABLE,1,true,true,Good view
A-X-035,A,X,35,150.00,UNAVAILABLE,1,true,true,Good view
A-X-036,A,X,36,150.00,AVAILABLE,1,true,true,Good view
A-X-037,A,X,37,150.00,AVAILABLE,1,true,true,Good view
A-X-038,A,X,38,150.00,AVAILABLE,1,true,true,Good view
A-X-039,A,X,39,150.00,AVAILABLE,1,true,true,Good view
A-X-040,A,X,40,150.00,AVAILABLE,1,true,true,Good view
A-X-041,A,X,41,150.00,AVAILABLE,1,false,true,Limited view
A-X-042,A,X,42,150.00,AVAILABLE,1,false,true,Limited view
A-X-043,A,X,43,150.00,AVAILABLE,1,true,true,Good view
A-X-044,A,X,44,150.00,AVAILABLE,1,false,true,Limited view
A-X-045,A,X,45,150.00,AVAILABLE,1,true,true,Good view
A-X-046,A,X,46,150.00,RESERVED,1,false,true,Limited view
A-X-047,A,X,47,150.00,AVAILABLE,1,true,true,Good view
A-X-048,A,X,48,150.00,AVAILABLE,1,true,true,Good view
A-X-049,A,X,49,150.00,AVAILABLE,1,true,true,Good view
A-X-050,A,X,50,150.00,AVAILABLE,1,true,true,Good view
A-Y-001,A,Y,1,150.00,AVAILABLE,1,true,true,Good view
A-Y-002,A,Y,2,150.00,AVAILABLE,1,true,true,Good view
A-Y-003,A,Y,3,150.00,AVAILABLE,1,true,true,Good view
A-Y-004,A,Y,4,150.00,AVAILABLE,1,true,true,Good view
A-Y-005,A,Y,5,150.00,AVAILABLE,1,true,true,Good view
A-Y-006,A,Y,6,150.00,AVAILABLE,1,true,true,Good view
A-Y-007,A,Y,7,150.00,AVAILABLE,1,true,true,Good view
A-Y-008,A,Y,8,150.00,AVAILABLE,1,true,true,Good view
A-Y-009,A,Y,9,150.00,AVAILABLE,1,false,true,Limited view
A-Y-010,A,Y,10,150.00,AVAILABLE,1,true,true,Good view
A-Y-011,A,Y,11,150.00,AVAILABLE,1,true,true,Good view
A-Y-012,A,Y,12,150.00,RESERVED,1,true,true,Good view
A-Y-013,A,Y,13,150.00,AVAILABLE,1,true,true,Good view
A-Y-014,A,Y,14,150.00,AVAILABLE,1,true,true,Good view
A-Y-015,A,Y,15,150.00,RESERVED,1,true,true,Good view
A-Y-016,A,Y,16,150.00,BOOKED,1,true,true,Good view
A-Y-017,A,Y,17,150.00,UNAVAILABLE,1,true,true,Good view
A-Y-018,A,Y,18,150.00,RESERVED,1,true,true,Good view
A-Y-019,A,Y,19,150.00,AVAILABLE,1,true,true,Good view
A-Y-020,A,Y,20,150.00,AVAILABLE,1,true,true,Good view
A-Y-021,A,Y,21,150.00,AVAILABLE,1,true,true,Good view
A-Y-022,A,Y,22,150.00,AVAILABLE,1,false,true,Limited view
A-Y-023,A,Y,23,150.00,AVAILABLE,1,true,true,Good view
A-Y-024,A,Y,24,150.00,AVAILABLE,1,true,true,Good view
A-Y-025,A,Y,25,150.00,AVAILABLE,1,true,true,Good view
A-Y-026,A,Y,26,150.00,AVAILABLE,1,true,true,Good view
A-Y-027,A,Y,27,150.00,AVAILABLE,1,true,true,Good view
A-Y-028,A,Y,28,150.00,LOCKED,1,true,true,Good view
A-Y-029,A,Y,29,150.00,AVAILABLE,1,true,true,Good view
A-Y-030,A,Y,30,150.00,AVAILABLE,1,true,true,Good view
A-Y-031,A,Y,31,150.00,UNAVAILABLE,1,true,true,Good view
A-Y-032,A,Y,32,150.00,AVAILABLE,1,true,true,Good view
A-Y-033,A,Y,33,150.00,RESERVED,1,true,true,Good view
A-Y-034,A,Y,34,150.00,AVAILABLE,1,true,true,Good view
A-Y-035,A,Y,35,150.00,AVAILABLE,1,true,true,Good view
A-Y-036,A,Y,36,150.00,AVAILABLE,1,true,true,Good view
A-Y-037,A,Y,37,150.00,AVAILABLE,1,true,true,Good view
A-Y-038,A,Y,38,150.00,AVAILABLE,1,true,true,Good view
A-Y-039,A,Y,39,150.00,AVAILABLE,1,true,true,Good view
A-Y-040,A,Y,40,150.00,AVAILABLE,1,true,true,Good view
A-Y-041,A,Y,41,150.00,AVAILABLE,1,true,true,Good view
A-Y-042,A,Y,42,150.00,UNAVAILABLE,1,true,true,Good view
A-Y-043,A,Y,43,150.00,AVAILABLE,1,true,true,Good view
A-Y-044,A,Y,44,150.00,AVAILABLE,1,true,true,Good view
A-Y-045,A,Y,45,150.00,AVAILABLE,1,true,true,Good view
A-Y-046,A,Y,46,150.00,AVAILABLE,1,true,true,Good view
A-Y-047,A,Y,47,150.00,AVAILABLE,1,true,true,Good view
A-Y-048,A,Y,48,150.00,AVAILABLE,1,true,true,Good view
A-Y-049,A,Y,49,150.00,AVAILABLE,1,true,true,Good view
A-Y-050,A,Y,50,150.00,AVAILABLE,1,true,true,Good view
A-Z-001,A,Z,1,150.00,AVAILABLE,1,true,true,Good view
A-Z-002,A,Z,2,150.00,AVAILABLE,1,true,true,Good view
A-Z-003,A,Z,3,150.00,AVAILABLE,1,true,true,Good view
A-Z-004,A,Z,4,150.00,AVAILABLE,1,false,true,Limited view
A-Z-005,A,Z,5,150.00,AVAILABLE,1,true,true,Good view
A-Z-006,A,Z,6,150.00,BOOKED,1,true,true,Good view
A-Z-007,A,Z,7,150.00,AVAILABLE,1,true,true,Good view
A-Z-008,A,Z,8,150.00,AVAILABLE,1,false,true,Limited view
A-Z-009,A,Z,9,150.00,AVAILABLE,1,true,true,Good view
A-Z-010,A,Z,10,150.00,AVAILABLE,1,true,true,Good view
A-Z-011,A,Z,11,150.00,UNAVAILABLE,1,true,true,Good view
A-Z-012,A,Z,12,150.00,AVAILABLE,1,true,true,Good view
A-Z-013,A,Z,13,150.00,AVAILABLE,1,true,true,Good view
A-Z-014,A,Z,14,150.00,AVAILABLE,1,true,true,Good view
A-Z-015,A,Z,15,150.00,LOCKED,1,true,true,Good view
A-Z-016,A,Z,16,150.00,AVAILABLE,1,true,true,Good view
A-Z-017,A,Z,17,150.00,AVAILABLE,1,true,true,Good view
A-Z-018,A,Z,18,150.00,AVAILABLE,1,true,true,Good view
A-Z-019,A,Z,19,150.00,AVAILABLE,1,true,true,Good view
A-Z-020,A,Z,20,150.00,UNAVAILABLE,1,true,true,Good view
A-Z-021,A,Z,21,150.00,AVAILABLE,1,true,true,Good view
A-Z-022,A,Z,22,150.00,UNAVAILABLE,1,true,true,Good view
A-Z-023,A,Z,23,150.00,AVAILABLE,1,false,true,Limited view
A-Z-024,A,Z,24,150.00,AVAILABLE,1,true,true,Good view
A-Z-025,A,Z,25,150.00,AVAILABLE,1,true,true,Good view
A-Z-026,A,Z,26,150.00,UNAVAILABLE,1,true,true,Good view
A-Z-027,A,Z,27,150.00,AVAILABLE,1,true,true,Good view
A-Z-028,A,Z,28,150.00,BOOKED,1,true,true,Good view
A-Z-029,A,Z,29,150.00,AVAILABLE,1,true,true,Good view
A-Z-030,A,Z,30,150.00,AVAILABLE,1,true,true,Good view
A-Z-031,A,Z,31,150.00,AVAILABLE,1,true,true,Good view
A-Z-032,A,Z,32,150.00,AVAILABLE,1,true,true,Good view
A-Z-033,A,Z,33,150.00,AVAILABLE,1,false,true,Limited view
A-Z-034,A,Z,34,150.00,BOOKED,1,true,true,Good view
A-Z-035,A,Z,35,150.00,BOOKED,1,true,true,Good view
A-Z-036,A,Z,36,150.00,AVAILABLE,1,true,true,Good view
A-Z-037,A,Z,37,150.00,AVAILABLE,1,true,true,Good view
A-Z-038,A,Z,38,150.00,AVAILABLE,1,true,true,Good view
A-Z-039,A,Z,39,150.00,AVAILABLE,1,true,true,Good view
A-Z-040,A,Z,40,150.00,AVAILABLE,1,true,true,Good view
A-Z-041,A,Z,41,150.00,AVAILABLE,1,true,true,Good view
A-Z-042,A,Z,42,150.00,AVAILABLE,1,true,true,Good view
A-Z-043,A,Z,43,150.00,AVAILABLE,1,true,true,Good view
A-Z-044,A,Z,44,150.00,AVAILABLE,1,true,true,Good view
A-Z-045,A,Z,45,150.00,AVAILABLE,1,true,true,Good view
A-Z-046,A,Z,46,150.00,AVAILABLE,1,true,true,Good view
A-Z-047,A,Z,47,150.00,AVAILABLE,1,true,true,Good view
A-Z-048,A,Z,48,150.00,AVAILABLE,1,true,true,Good view
A-Z-049,A,Z,49,150.00,AVAILABLE,1,true,true,Good view
A-Z-050,A,Z,50,150.00,AVAILABLE,1,true,true,Good view
A-A-001,A,A,1,150.00,AVAILABLE,1,false,true,Limited view
A-A-002,A,A,2,150.00,AVAILABLE,1,true,true,Good view
A-A-003,A,A,3,150.00,AVAILABLE,1,true,true,Good view
A-A-004,A,A,4,150.00,AVAILABLE,1,true,true,Good view
A-A-005,A,A,5,150.00,AVAILABLE,1,false,true,Limited view
A-A-006,A,A,6,150.00,AVAILABLE,1,false,true,Limited view
A-A-007,A,A,7,150.00,AVAILABLE,1,true,true,Good view
A-A-008,A,A,8,150.00,LOCKED,1,false,true,Limited view
A-A-009,A,A,9,150.00,AVAILABLE,1,true,true,Good view
A-A-010,A,A,10,150.00,RESERVED,1,true,true,Good view
A-A-011,A,A,11,150.00,LOCKED,1,false,true,Limited view
A-A-012,A,A,12,150.00,AVAILABLE,1,false,true,Limited view
A-A-013,A,A,13,150.00,LOCKED,1,true,true,Good view
A-A-014,A,A,14,150.00,AVAILABLE,1,true,true,Good view
A-A-015,A,A,15,150.00,AVAILABLE,1,true,true,Good view
A-A-016,A,A,16,150.00,LOCKED,1,true,true,Good view
A-A-017,A,A,17,150.00,AVAILABLE,1,true,true,Good view
A-A-018,A,A,18,150.00,AVAILABLE,1,true,true,Good view
A-A-019,A,A,19,150.00,AVAILABLE,1,true,true,Good view
A-A-020,A,A,20,150.00,AVAILABLE,1,true,true,Good view
A-A-021,A,A,21,150.00,AVAILABLE,1,true,true,Good view
A-A-022,A,A,22,150.00,LOCKED,1,true,true,Good view
A-A-023,A,A,23,150.00,LOCKED,1,true,true,Good view
A-A-024,A,A,24,150.00,AVAILABLE,1,true,true,Good view
A-A-025,A,A,25,150.00,RESERVED,1,true,true,Good view
A-A-026,A,A,26,150.00,AVAILABLE,1,true,true,Good view
A-A-027,A,A,27,150.00,AVAILABLE,1,false,true,Limited view
A-A-028,A,A,28,150.00,AVAILABLE,1,false,true,Limited view
A-A-029,A,A,29,150.00,AVAILABLE,1,true,true,Good view
A-A-030,A,A,30,150.00,UNAVAILABLE,1,true,true,Good view
A-A-031,A,A,31,150.00,AVAILABLE,1,true,true,Good view
A-A-032,A,A,32,150.00,RESERVED,1,true,true,Good view
A-A-033,A,A,33,150.00,AVAILABLE,1,true,true,Good view
A-A-034,A,A,34,150.00,AVAILABLE,1,true,true,Good view
A-A-035,A,A,35,150.00,AVAILABLE,1,true,true,Good view
A-A-036,A,A,36,150.00,LOCKED,1,false,true,Limited view
A-A-037,A,A,37,150.00,AVAILABLE,1,true,true,Good view
A-A-038,A,A,38,150.00,AVAILABLE,1,true,true,Good view
A-A-039,A,A,39,150.00,AVAILABLE,1,false,true,Limited view
A-A-040,A,A,40,150.00,AVAILABLE,1,true,true,Good view
A-A-041,A,A,41,150.00,AVAILABLE,1,true,true,Good view
A-A-042,A,A,42,150.00,BOOKED,1,true,true,Good view
A-A-043,A,A,43,150.00,RESERVED,1,true,true,Good view
A-A-044,A,A,44,150.00,AVAILABLE,1,false,true,Limited view
A-A-045,A,A,45,150.00,LOCKED,1,true,true,Good view
A-A-046,A,A,46,150.00,AVAILABLE,1,true,true,Good view
A-A-047,A,A,47,150.00,AVAILABLE,1,true,true,Good view
A-A-048,A,A,48,150.00,AVAILABLE,1,true,true,Good view
A-A-049,A,A,49,150.00,AVAILABLE,1,false,true,Limited view
A-A-050,A,A,50,150.00,AVAILABLE,1,true,true,Good view
A-B-001,A,B,1,150.00,UNAVAILABLE,1,true,true,Good view
A-B-002,A,B,2,150.00,AVAILABLE,1,true,true,Good view
A-B-003,A,B,3,150.00,AVAILABLE,1,true,true,Good view
A-B-004,A,B,4,150.00,UNAVAILABLE,1,true,true,Good view
A-B-005,A,B,5,150.00,AVAILABLE,1,true,true,Good view
A-B-006,A,B,6,150.00,AVAILABLE,1,true,true,Good view
A-B-007,A,B,7,150.00,AVAILABLE,1,true,true,Good view
A-B-008,A,B,8,150.00,LOCKED,1,true,true,Good view
A-B-009,A,B,9,150.00,AVAILABLE,1,true,true,Good view
A-B-010,A,B,10,150.00,BOOKED,1,true,true,Good view
A-B-011,A,B,11,150.00,AVAILABLE,1,true,true,Good view
A-B-012,A,B,12,150.00,LOCKED,1,true,true,Good view
A-B-013,A,B,13,150.00,AVAILABLE,1,true,true,Good view
A-B-014,A,B,14,150.00,AVAILABLE,1,true,true,Good view
A-B-015,A,B,15,150.00,LOCKED,1,true,true,Good view
A-B-016,A,B,16,150.00,AVAILABLE,1,true,true,Good view
A-B-017,A,B,17,150.00,AVAILABLE,1,true,true,Good view
A-B-018,A,B,18,150.00,AVAILABLE,1,true,true,Good view
A-B-019,A,B,19,150.00,AVAILABLE,1,true,true,Good view
A-B-020,A,B,20,150.00,BOOKED,1,true,true,Good view
A-B-021,A,B,21,150.00,AVAILABLE,1,true,true,Good view
A-B-022,A,B,22,150.00,AVAILABLE,1,true,true,Good view
A-B-023,A,B,23,150.00,LOCKED,1,true,true,Good view
A-B-024,A,B,24,150.00,RESERVED,1,true,true,Good view
A-B-025,A,B,25,150.00,AVAILABLE,1,true,true,Good view
A-B-026,A,B,26,150.00,AVAILABLE,1,true,true,Good view
A-B-027,A,B,27,150.00,RESERVED,1,false,true,Limited view
A-B-028,A,B,28,150.00,AVAILABLE,1,true,true,Good view
A-B-029,A,B,29,150.00,LOCKED,1,false,true,Limited view
A-B-030,A,B,30,150.00,UNAVAILABLE,1,true,true,Good view
A-B-031,A,B,31,150.00,AVAILABLE,1,true,true,Good view
A-B-032,A,B,32,150.00,AVAILABLE,1,true,true,Good view
A-B-033,A,B,33,150.00,AVAILABLE,1,false,true,Limited view
A-B-034,A,B,34,150.00,AVAILABLE,1,true,true,Good view
A-B-035,A,B,35,150.00,AVAILABLE,1,true,true,Good view
A-B-036,A,B,36,150.00,BOOKED,1,true,true,Good view
A-B-037,A,B,37,150.00,AVAILABLE,1,true,true,Good view
A-B-038,A,B,38,150.00,RESERVED,1,false,true,Limited view
A-B-039,A,B,39,150.00,AVAILABLE,1,true,true,Good view
A-B-040,A,B,40,150.00,AVAILABLE,1,true,true,Good view
A-B-041,A,B,41,150.00,AVAILABLE,1,true,true,Good view
A-B-042,A,B,42,150.00,AVAILABLE,1,true,true,Good view
A-B-043,A,B,43,150.00,AVAILABLE,1,false,true,Limited view
A-B-044,A,B,44,150.00,AVAILABLE,1,true,true,Good view
A-B-045,A,B,45,150.00,AVAILABLE,1,true,true,Good view
A-B-046,A,B,46,150.00,LOCKED,1,true,true,Good view
A-B-047,A,B,47,150.00,AVAILABLE,1,true,true,Good view
A-B-048,A,B,48,150.00,AVAILABLE,1,false,true,Limited view
A-B-049,A,B,49,150.00,AVAILABLE,1,true,true,Good view
A-B-050,A,B,50,150.00,AVAILABLE,1,true,true,Good view
A-C-001,A,C,1,150.00,AVAILABLE,1,true,true,Good view
A-C-002,A,C,2,150.00,AVAILABLE,1,true,true,Good view
A-C-003,A,C,3,150.00,AVAILABLE,1,false,true,Limited view
A-C-004,A,C,4,150.00,AVAILABLE,1,true,true,Good view
A-C-005,A,C,5,150.00,RESERVED,1,true,true,Good view
A-C-006,A,C,6,150.00,AVAILABLE,1,true,true,Good view
A-C-007,A,C,7,150.00,LOCKED,1,false,true,Limited view
A-C-008,A,C,8,150.00,AVAILABLE,1,true,true,Good view
A-C-009,A,C,9,150.00,AVAILABLE,1,false,true,Limited view
A-C-010,A,C,10,150.00,AVAILABLE,1,true,true,Good view
A-C-011,A,C,11,150.00,AVAILABLE,1,false,true,Limited view
A-C-012,A,C,12,150.00,AVAILABLE,1,true,true,Good view
A-C-013,A,C,13,150.00,AVAILABLE,1,true,true,Good view
A-C-014,A,C,14,150.00,RESERVED,1,false,true,Limited view
A-C-015,A,C,15,150.00,AVAILABLE,1,true,true,Good view
A-C-016,A,C,16,150.00,UNAVAILABLE,1,true,true,Good view
A-C-017,A,C,17,150.00,AVAILABLE,1,true,true,Good view
A-C-018,A,C,18,150.00,AVAILABLE,1,true,true,Good view
A-C-019,A,C,19,150.00,AVAILABLE,1,true,true,Good view
A-C-020,A,C,20,150.00,AVAILABLE,1,true,true,Good view
A-C-021,A,C,21,150.00,AVAILABLE,1,false,true,Limited view
A-C-022,A,C,22,150.00,AVAILABLE,1,true,true,Good view
A-C-023,A,C,23,150.00,AVAILABLE,1,true,true,Good view
A-C-024,A,C,24,150.00,AVAILABLE,1,true,true,Good view
A-C-025,A,C,25,150.00,AVAILABLE,1,true,true,Good view
A-C-026,A,C,26,150.00,LOCKED,1,true,true,Good view
A-C-027,A,C,27,150.00,AVAILABLE,1,true,true,Good view
A-C-028,A,C,28,150.00,AVAILABLE,1,true,true,Good view
A-C-029,A,C,29,150.00,AVAILABLE,1,false,true,Limited view
A-C-030,A,C,30,150.00,AVAILABLE,1,true,true,Good view
A-C-031,A,C,31,150.00,AVAILABLE,1,false,true,Limited view
A-C-032,A,C,32,150.00,AVAILABLE,1,false,true,Limited view
A-C-033,A,C,33,150.00,AVAILABLE,1,true,true,Good view
A-C-034,A,C,34,150.00,AVAILABLE,1,false,true,Limited view
A-C-035,A,C,35,150.00,AVAILABLE,1,true,true,Good view
A-C-036,A,C,36,150.00,AVAILABLE,1,true,true,Good view
A-C-037,A,C,37,150.00,AVAILABLE,1,true,true,Good view
A-C-038,A,C,38,150.00,BOOKED,1,true,true,Good view
A-C-039,A,C,39,150.00,AVAILABLE,1,true,true,Good view
A-C-040,A,C,40,150.00,AVAILABLE,1,false,true,Limited view
A-C-041,A,C,41,150.00,AVAILABLE,1,true,true,Good view
A-C-042,A,C,42,150.00,RESERVED,1,true,true,Good view
A-C-043,A,C,43,150.00,AVAILABLE,1,true,true,Good view
A-C-044,A,C,44,150.00,AVAILABLE,1,true,true,Good view
A-C-045,A,C,45,150.00,RESERVED,1,true,true,Good view
A-C-046,A,C,46,150.00,AVAILABLE,1,true,true,Good view
A-C-047,A,C,47,150.00,AVAILABLE,1,true,true,Good view
A-C-048,A,C,48,150.00,AVAILABLE,1,true,true,Good view
A-C-049,A,C,49,150.00,AVAILABLE,1,true,true,Good view
A-C-050,A,C,50,150.00,AVAILABLE,1,true,true,Good view
A-D-001,A,D,1,150.00,BOOKED,1,true,true,Good view
A-D-002,A,D,2,150.00,BOOKED,1,false,true,Limited view
A-D-003,A,D,3,150.00,AVAILABLE,1,false,true,Limited view
A-D-004,A,D,4,150.00,AVAILABLE,1,true,true,Good view
A-D-005,A,D,5,150.00,AVAILABLE,1,true,true,Good view
A-D-006,A,D,6,150.00,UNAVAILABLE,1,true,true,Good view
A-D-007,A,D,7,150.00,AVAILABLE,1,true,true,Good view
A-D-008,A,D,8,150.00,AVAILABLE,1,true,true,Good view
A-D-009,A,D,9,150.00,AVAILABLE,1,false,true,Limited view
A-D-010,A,D,10,150.00,AVAILABLE,1,true,true,Good view
A-D-011,A,D,11,150.00,AVAILABLE,1,true,true,Good view
A-D-012,A,D,12,150.00,AVAILABLE,1,true,true,Good view
A-D-013,A,D,13,150.00,RESERVED,1,true,true,Good view
A-D-014,A,D,14,150.00,AVAILABLE,1,true,true,Good view
A-D-015,A,D,15,150.00,AVAILABLE,1,false,true,Limited view
A-D-016,A,D,16,150.00,AVAILABLE,1,true,true,Good view
A-D-017,A,D,17,150.00,UNAVAILABLE,1,true,true,Good view
A-D-018,A,D,18,150.00,AVAILABLE,1,true,true,Good view
A-D-019,A,D,19,150.00,AVAILABLE,1,true,true,Good view
A-D-020,A,D,20,150.00,AVAILABLE,1,true,true,Good view
A-D-021,A,D,21,150.00,BOOKED,1,true,true,Good view
A-D-022,A,D,22,150.00,AVAILABLE,1,true,true,Good view
A-D-023,A,D,23,150.00,LOCKED,1,true,true,Good view
A-D-024,A,D,24,150.00,AVAILABLE,1,true,true,Good view
A-D-025,A,D,25,150.00,AVAILABLE,1,true,true,Good view
A-D-026,A,D,26,150.00,AVAILABLE,1,true,true,Good view
A-D-027,A,D,27,150.00,AVAILABLE,1,true,true,Good view
A-D-028,A,D,28,150.00,LOCKED,1,true,true,Good view
A-D-029,A,D,29,150.00,AVAILABLE,1,true,true,Good view
A-D-030,A,D,30,150.00,LOCKED,1,true,true,Good view
A-D-031,A,D,31,150.00,BOOKED,1,true,true,Good view
A-D-032,A,D,32,150.00,RESERVED,1,true,true,Good view
A-D-033,A,D,33,150.00,BOOKED,1,true,true,Good view
A-D-034,A,D,34,150.00,AVAILABLE,1,true,true,Good view
A-D-035,A,D,35,150.00,BOOKED,1,false,true,Limited view
A-D-036,A,D,36,150.00,AVAILABLE,1,true,true,Good view
A-D-037,A,D,37,150.00,UNAVAILABLE,1,true,true,Good view
A-D-038,A,D,38,150.00,AVAILABLE,1,true,true,Good view
A-D-039,A,D,39,150.00,AVAILABLE,1,true,true,Good view
A-D-040,A,D,40,150.00,AVAILABLE,1,true,true,Good view
A-D-041,A,D,41,150.00,AVAILABLE,1,false,true,Limited view
A-D-042,A,D,42,150.00,AVAILABLE,1,true,true,Good view
A-D-043,A,D,43,150.00,BOOKED,1,true,true,Good view
A-D-044,A,D,44,150.00,AVAILABLE,1,true,true,Good view
A-D-045,A,D,45,150.00,AVAILABLE,1,true,true,Good view
A-D-046,A,D,46,150.00,AVAILABLE,1,true,true,Good view
A-D-047,A,D,47,150.00,BOOKED,1,true,true,Good view
A-D-048,A,D,48,150.00,AVAILABLE,1,true,true,Good view
A-D-049,A,D,49,150.00,AVAILABLE,1,true,true,Good view
A-D-050,A,D,50,150.00,AVAILABLE,1,true,true,Good view
B-A-001,B,A,1,120.00,BOOKED,1,true,false,Good view
B-A-002,B,A,2,120.00,AVAILABLE,1,true,false,Good view
B-A-003,B,A,3,120.00,UNAVAILABLE,1,true,false,Good view
B-A-004,B,A,4,120.00,AVAILABLE,1,true,false,Good view
B-A-005,B,A,5,120.00,AVAILABLE,1,true,false,Good view
B-A-006,B,A,6,120.00,AVAILABLE,1,true,false,Good view
B-A-007,B,A,7,120.00,AVAILABLE,1,true,false,Good view
