ticketId,matchId,fanId,seatId,category,price,purchaseDate,matchDate,checkedIn,checkedInTime,transactionId
TICKET_000215,MATCH_016,FAN_00216,A-A-040,CHILD,112.39,2026-09-23,2026-12-20,true,2026-09-23,TXN_215
TICKET_000216,MATCH_017,FAN_00217,E-I-012,ECONOMY,116.93,2024-05-19,2026-01-21,true,2024-05-19,TXN_216
TICKET_000217,MATCH_018,FAN_00218,B-E-100,STUDENT,109.24,2026-04-11,2026-02-22,true,2026-04-11,TXN_217
TICKET_000218,MATCH_019,FAN_00219,C-B-069,PREMIUM,157.53,2025-02-28,2026-03-23,true,2025-02-28,TXN_218
TICKET_000219,MATCH_020,FAN_00220,A-F-092,VIP,132.74,2024-10-17,2026-04-24,false,,TXN_219
TICKET_000220,MATCH_021,FAN_00221,E-H-010,STUDENT,93.02,2026-05-19,2026-05-25,false,,TXN_220
TICKET_000221,MATCH_022,FAN_00222,C-B-020,PREMIUM,120.36,2026-01-02,2026-06-26,false,,TXN_221
TICKET_000222,MATCH_023,FAN_00223,D-H-047,SENIOR,183.69,2024-05-13,2026-07-27,true,2024-05-13,TXN_222
TICKET_000223,MATCH_024,FAN_00224,A-J-075,ECONOMY,52.46,2025-07-18,2026-08-28,false,,TXN_223
TICKET_000224,MATCH_025,FAN_00225,A-D-045,STUDENT,197.49,2024-10-17,2026-09-01,false,,TXN_224
TICKET_000225,MATCH_026,FAN_00226,VIP-E-003,STANDARD,198.55,2024-06-03,2026-10-02,false,,TXN_225
TICKET_000226,MATCH_027,FAN_00227,A-D-005,PREMIUM,40.51,2024-03-19,2026-11-03,true,2024-03-19,TXN_226
TICKET_000227,MATCH_028,FAN_00228,E-D-098,VIP,55.09,2026-11-12,2026-12-04,true,2026-11-12,TXN_227
TICKET_000228,MATCH_029,FAN_00229,F-A-048,PREMIUM,134.71,2024-08-25,2026-01-05,false,,TXN_228
TICKET_000229,MATCH_030,FAN_00230,VIP-D-050,CHILD,77.69,2025-09-28,2026-02-06,false,,TXN_229
TICKET_000230,MATCH_031,FAN_00231,A-J-081,VIP,125.54,2026-04-20,2026-03-07,false,,TXN_230
TICKET_000231,MATCH_032,FAN_00232,F-H-066,STUDENT,181.13,2025-12-19,2026-04-08,false,,TXN_231
TICKET_000232,MATCH_033,FAN_00233,VIP-C-099,VIP,55.80,2025-08-14,2026-05-09,false,,TXN_232
TICKET_000233,MATCH_034,FAN_00234,D-G-037,VIP,97.40,2024-08-06,2026-06-10,false,,TXN_233
TICKET_000234,MATCH_035,FAN_00235,B-D-070,PREMIUM,125.37,2026-10-10,2026-07-11,false,,TXN_234
TICKET_000235,MATCH_036,FAN_00236,A-C-072,STANDARD,113.94,2025-08-27,2026-08-12,false,,TXN_235
TICKET_000236,MATCH_037,FAN_00237,E-H-076,STUDENT,155.06,2025-06-10,2026-09-13,true,2025-06-10,TXN_236
TICKET_000237,MATCH_038,FAN_00238,B-J-078,CHILD,152.05,2024-08-01,2026-10-14,false,,TXN_237
TICKET_000238,MATCH_039,FAN_00239,B-A-097,ECONOMY,175.22,2024-02-13,2026-11-15,true,2024-02-13,TXN_238
TICKET_000239,MATCH_040,FAN_00240,VIP-B-044,ECONOMY,132.33,2026-08-26,2026-12-16,false,,TXN_239
TICKET_000240,MATCH_041,FAN_00241,C-J-014,PREMIUM,65.69,2026-04-15,2026-01-17,false,,TXN_240
TICKET_000241,MATCH_042,FAN_00242,C-J-049,SENIOR,122.49,2024-03-01,2026-02-18,false,,TXN_241
TICKET_000242,MATCH_043,FAN_00243,C-A-017,STANDARD,167.74,2024-11-16,2026-03-19,false,,TXN_242
TICKET_000243,MATCH_044,FAN_00244,VIP-J-051,STUDENT,75.92,2025-05-10,2026-04-20,true,2025-05-10,TXN_243
TICKET_000244,MATCH_045,FAN_00245,D-J-084,STUDENT,91.54,2025-01-27,2026-05-21,true,2025-01-27,TXN_244
TICKET_000245,MATCH_046,FAN_00246,B-G-021,ECONOMY,82.39,2025-01-12,2026-06-22,true,2025-01-12,TXN_245
TICKET_000246,MATCH_047,FAN_00247,E-E-051,ECONOMY,37.84,2024-09-19,2026-07-23,true,2024-09-19,TXN_246
TICKET_000247,MATCH_048,FAN_00248,E-C-003,ECONOMY,135.70,2026-05-24,2026-08-24,false,,TXN_247
TICKET_000248,MATCH_049,FAN_00249,D-I-070,STANDARD,125.26,2025-04-19,2026-09-25,true,2025-04-19,TXN_248
TICKET_000249,MATCH_050,FAN_00250,F-B-024,SENIOR,151.10,2025-11-26,2026-10-26,true,2025-11-26,TXN_249
TICKET_000250,MATCH_001,FAN_00251,B-A-030,CHILD,70.51,2026-04-11,2026-11-27,false,,TXN_250
TICKET_000251,MATCH_002,FAN_00252,C-B-028,PREMIUM,73.01,2024-12-13,2026-12-28,true,2024-12-13,TXN_251
TICKET_000252,MATCH_003,FAN_00253,B-I-049,VIP,148.02,2025-04-24,2026-01-01,true,2025-04-24,TXN_252
TICKET_000253,MATCH_004,FAN_00254,E-D-093,STANDARD,161.50,2025-11-20,2026-02-02,false,,TXN_253
TICKET_000254,MATCH_005,FAN_00255,C-D-021,CHILD,136.00,2024-03-07,2026-03-03,false,,TXN_254
TICKET_000255,MATCH_006,FAN_00256,F-I-030,STANDARD,35.37,2026-01-22,2026-04-04,true,2026-01-22,TXN_255
TICKET_000256,MATCH_007,FAN_00257,B-C-012,ECONOMY,169.02,2026-01-03,2026-05-05,true,2026-01-03,TXN_256
TICKET_000257,MATCH_008,FAN_00258,D-H-027,SENIOR,155.80,2024-08-28,2026-06-06,true,2024-08-28,TXN_257
TICKET_000258,MATCH_009,FAN_00259,VIP-J-035,VIP,193.86,2025-09-27,2026-07-07,true,2025-09-27,TXN_258
TICKET_000259,MATCH_010,FAN_00260,VIP-H-061,SENIOR,73.31,2025-12-27,2026-08-08,true,2025-12-27,TXN_259
TICKET_000260,MATCH_011,FAN_00261,E-H-007,ECONOMY,70.63,2026-11-21,2026-09-09,true,2026-11-21,TXN_260
TICKET_000261,MATCH_012,FAN_00262,F-F-015,VIP,151.22,2026-09-09,2026-10-10,false,,TXN_261
TICKET_000262,MATCH_013,FAN_00263,C-J-036,CHILD,37.26,2024-01-15,2026-11-11,true,2024-01-15,TXN_262
TICKET_000263,MATCH_014,FAN_00264,E-B-097,STANDARD,101.79,2025-09-28,2026-12-12,true,2025-09-28,TXN_263
TICKET_000264,MATCH_015,FAN_00265,E-H-094,PREMIUM,55.79,2026-08-09,2026-01-13,true,2026-08-09,TXN_264
TICKET_000265,MATCH_016,FAN_00266,B-H-046,CHILD,107.40,2026-06-27,2026-02-14,true,2026-06-27,TXN_265
TICKET_000266,MATCH_017,FAN_00267,VIP-B-083,CHILD,159.43,2026-06-03,2026-03-15,false,,TXN_266
TICKET_000267,MATCH_018,FAN_00268,F-J-002,STANDARD,58.77,2026-06-11,2026-04-16,true,2026-06-11,TXN_267
TICKET_000268,MATCH_019,FAN_00269,B-J-038,STANDARD,61.77,2025-09-18,2026-05-17,false,,TXN_268
TICKET_000269,MATCH_020,FAN_00270,D-D-025,SENIOR,125.88,2024-10-15,2026-06-18,true,2024-10-15,TXN_269
TICKET_000270,MATCH_021,FAN_00271,E-I-055,SENIOR,47.75,2026-06-18,2026-07-19,true,2026-06-18,TXN_270
TICKET_000271,MATCH_022,FAN_00272,D-B-033,STUDENT,77.01,2026-02-07,2026-08-20,false,,TXN_271
TICKET_000272,MATCH_023,FAN_00273,B-J-026,SENIOR,90.01,2026-01-23,2026-09-21,true,2026-01-23,TXN_272
TICKET_000273,MATCH_024,FAN_00274,C-C-058,SENIOR,181.87,2026-04-25,2026-10-22,true,2026-04-25,TXN_273
TICKET_000274,MATCH_025,FAN_00275,A-F-063,ECONOMY,69.60,2024-08-13,2026-11-23,false,,TXN_274
TICKET_000275,MATCH_026,FAN_00276,VIP-C-014,VIP,118.51,2025-03-19,2026-12-24,true,2025-03-19,TXN_275
TICKET_000276,MATCH_027,FAN_00277,E-D-074,PREMIUM,174.99,2024-09-04,2026-01-25,true,2024-09-04,TXN_276
TICKET_000277,MATCH_028,FAN_00278,VIP-G-008,VIP,147.98,2024-04-04,2026-02-26,false,,TXN_277
TICKET_000278,MATCH_029,FAN_00279,C-J-001,CHILD,151.24,2024-06-18,2026-03-27,true,2024-06-18,TXN_278
TICKET_000279,MATCH_030,FAN_00280,A-B-037,SENIOR,92.28,2026-07-24,2026-04-28,false,,TXN_279
TICKET_000280,MATCH_031,FAN_00281,D-J-054,CHILD,170.81,2026-11-23,2026-05-01,true,2026-11-23,TXN_280
TICKET_000281,MATCH_032,FAN_00282,VIP-H-041,ECONOMY,107.54,2025-10-11,2026-06-02,true,2025-10-11,TXN_281
TICKET_000282,MATCH_033,FAN_00283,D-F-090,PREMIUM,191.63,2025-01-02,2026-07-03,false,,TXN_282
TICKET_000283,MATCH_034,FAN_00284,B-A-032,STUDENT,179.55,2025-10-16,2026-08-04,true,2025-10-16,TXN_283
TICKET_000284,MATCH_035,FAN_00285,F-A-025,VIP,118.79,2025-06-14,2026-09-05,false,,TXN_284
TICKET_000285,MATCH_036,FAN_00286,B-H-040,ECONOMY,90.48,2026-08-09,2026-10-06,true,2026-08-09,TXN_285
TICKET_000286,MATCH_037,FAN_00287,A-G-065,PREMIUM,152.02,2024-12-19,2026-11-07,true,2024-12-19,TXN_286
TICKET_000287,MATCH_038,FAN_00288,A-D-003,STUDENT,116.25,2026-11-27,2026-12-08,true,2026-11-27,TXN_287
TICKET_000288,MATCH_039,FAN_00289,F-H-087,STUDENT,198.78,2024-04-25,2026-01-09,true,2024-04-25,TXN_288
TICKET_000289,MATCH_040,FAN_00290,VIP-G-010,PREMIUM,142.66,2025-06-10,2026-02-10,false,,TXN_289
TICKET_000290,MATCH_041,FAN_00291,E-D-019,ECONOMY,157.72,2024-12-26,2026-03-11,true,2024-12-26,TXN_290
TICKET_000291,MATCH_042,FAN_00292,E-C-067,STUDENT,135.29,2024-01-24,2026-04-12,true,2024-01-24,TXN_291
TICKET_000292,MATCH_043,FAN_00293,B-A-017,VIP,186.56,2025-03-08,2026-05-13,true,2025-03-08,TXN_292
TICKET_000293,MATCH_044,FAN_00294,D-G-016,PREMIUM,119.82,2024-11-06,2026-06-14,false,,TXN_293
TICKET_000294,MATCH_045,FAN_00295,C-C-068,STUDENT,145.88,2025-01-25,2026-07-15,true,2025-01-25,TXN_294
TICKET_000295,MATCH_046,FAN_00296,D-B-009,VIP,122.84,2026-10-13,2026-08-16,true,2026-10-13,TXN_295
TICKET_000296,MATCH_047,FAN_00297,D-D-093,VIP,76.41,2026-11-25,2026-09-17,false,,TXN_296
TICKET_000297,MATCH_048,FAN_00298,C-A-046,STANDARD,110.64,2024-01-04,2026-10-18,true,2024-01-04,TXN_297
TICKET_000298,MATCH_049,FAN_00299,VIP-B-096,ECONOMY,115.43,2026-07-18,2026-11-19,false,,TXN_298
TICKET_000299,MATCH_050,FAN_00300,B-G-043,VIP,146.84,2026-12-09,2026-12-20,false,,TXN_299
TICKET_000300,MATCH_001,FAN_00301,VIP-J-099,CHILD,94.32,2025-09-23,2026-01-21,true,2025-09-23,TXN_300
TICKET_000301,MATCH_002,FAN_00302,B-H-032,STUDENT,81.16,2024-09-24,2026-02-22,true,2024-09-24,TXN_301
TICKET_000302,MATCH_003,FAN_00303,B-A-076,STANDARD,166.81,2026-08-20,2026-03-23,false,,TXN_302
TICKET_000303,MATCH_004,FAN_00304,VIP-B-025,ECONOMY,128.96,2026-03-19,2026-04-24,true,2026-03-19,TXN_303
TICKET_000304,MATCH_005,FAN_00305,C-E-008,SENIOR,53.33,2025-09-09,2026-05-25,true,2025-09-09,TXN_304
TICKET_000305,MATCH_006,FAN_00306,B-G-058,VIP,91.09,2026-05-01,2026-06-26,false,,TXN_305
TICKET_000306,MATCH_007,FAN_00307,E-B-008,STANDARD,118.51,2026-05-03,2026-07-27,true,2026-05-03,TXN_306
TICKET_000307,MATCH_008,FAN_00308,F-H-018,SENIOR,92.92,2026-10-17,2026-08-28,false,,TXN_307
TICKET_000308,MATCH_009,FAN_00309,F-A-005,STUDENT,127.00,2025-04-07,2026-09-01,true,2025-04-07,TXN_308
TICKET_000309,MATCH_010,FAN_00310,B-F-051,VIP,103.86,2026-04-09,2026-10-02,false,,TXN_309
TICKET_000310,MATCH_011,FAN_00311,C-J-058,ECONOMY,167.48,2024-08-20,2026-11-03,true,2024-08-20,TXN_310
TICKET_000311,MATCH_012,FAN_00312,A-J-070,CHILD,54.76,2024-05-02,2026-12-04,true,2024-05-02,TXN_311
TICKET_000312,MATCH_013,FAN_00313,D-A-011,ECONOMY,72.48,2024-08-08,2026-01-05,false,,TXN_312
TICKET_000313,MATCH_014,FAN_00314,E-D-071,ECONOMY,78.89,2024-01-19,2026-02-06,false,,TXN_313
TICKET_000314,MATCH_015,FAN_00315,C-C-032,CHILD,95.96,2024-05-07,2026-03-07,true,2024-05-07,TXN_314
TICKET_000315,MATCH_016,FAN_00316,B-A-040,SENIOR,100.72,2025-01-24,2026-04-08,true,2025-01-24,TXN_315
TICKET_000316,MATCH_017,FAN_00317,A-D-054,PREMIUM,117.34,2024-11-03,2026-05-09,true,2024-11-03,TXN_316
TICKET_000317,MATCH_018,FAN_00318,E-J-001,SENIOR,39.43,2026-04-15,2026-06-10,true,2026-04-15,TXN_317
TICKET_000318,MATCH_019,FAN_00319,F-D-016,STANDARD,99.12,2026-06-10,2026-07-11,false,,TXN_318
TICKET_000319,MATCH_020,FAN_00320,C-G-086,SENIOR,92.47,2026-09-06,2026-08-12,true,2026-09-06,TXN_319
TICKET_000320,MATCH_021,FAN_00321,D-E-031,ECONOMY,198.36,2024-03-02,2026-09-13,false,,TXN_320
TICKET_000321,MATCH_022,FAN_00322,C-J-084,PREMIUM,150.98,2024-02-03,2026-10-14,true,2024-02-03,TXN_321
TICKET_000322,MATCH_023,FAN_00323,D-B-028,VIP,67.13,2024-10-26,2026-11-15,true,2024-10-26,TXN_322
TICKET_000323,MATCH_024,FAN_00324,VIP-B-024,SENIOR,92.51,2024-06-17,2026-12-16,true,2024-06-17,TXN_323
TICKET_000324,MATCH_025,FAN_00325,B-E-060,CHILD,70.21,2026-01-05,2026-01-17,true,2026-01-05,TXN_324
TICKET_000325,MATCH_026,FAN_00326,VIP-I-007,STUDENT,47.75,2025-07-02,2026-02-18,true,2025-07-02,TXN_325
TICKET_000326,MATCH_027,FAN_00327,D-H-097,SENIOR,31.29,2025-05-12,2026-03-19,false,,TXN_326
TICKET_000327,MATCH_028,FAN_00328,E-I-086,CHILD,43.78,2024-05-12,2026-04-20,true,2024-05-12,TXN_327
TICKET_000328,MATCH_029,FAN_00329,F-H-020,ECONOMY,62.52,2024-05-25,2026-05-21,false,,TXN_328
TICKET_000329,MATCH_030,FAN_00330,VIP-F-060,SENIOR,81.95,2024-06-01,2026-06-22,true,2024-06-01,TXN_329
TICKET_000330,MATCH_031,FAN_00331,E-E-018,PREMIUM,102.78,2024-01-21,2026-07-23,true,2024-01-21,TXN_330
TICKET_000331,MATCH_032,FAN_00332,F-D-030,ECONOMY,121.18,2026-03-18,2026-08-24,false,,TXN_331
TICKET_000332,MATCH_033,FAN_00333,E-C-020,STUDENT,77.69,2025-09-27,2026-09-25,false,,TXN_332
TICKET_000333,MATCH_034,FAN_00334,E-J-063,VIP,58.30,2025-01-18,2026-10-26,false,,TXN_333
TICKET_000334,MATCH_035,FAN_00335,D-A-054,CHILD,124.05,2024-08-23,2026-11-27,false,,TXN_334
TICKET_000335,MATCH_036,FAN_00336,D-E-090,STANDARD,81.34,2024-01-12,2026-12-28,true,2024-01-12,TXN_335
TICKET_000336,MATCH_037,FAN_00337,D-H-029,PREMIUM,35.97,2026-06-25,2026-01-01,false,,TXN_336
TICKET_000337,MATCH_038,FAN_00338,C-C-003,VIP,163.40,2025-03-17,2026-02-02,false,,TXN_337
TICKET_000338,MATCH_039,FAN_00339,C-E-036,STANDARD,166.47,2026-06-06,2026-03-03,true,2026-06-06,TXN_338
TICKET_000339,MATCH_040,FAN_00340,F-D-044,VIP,152.51,2025-11-04,2026-04-04,true,2025-11-04,TXN_339
TICKET_000340,MATCH_041,FAN_00341,E-E-098,VIP,178.44,2025-04-14,2026-05-05,true,2025-04-14,TXN_340
TICKET_000341,MATCH_042,FAN_00342,VIP-C-025,PREMIUM,143.57,2025-03-11,2026-06-06,false,,TXN_341
TICKET_000342,MATCH_043,FAN_00343,C-E-045,STANDARD,174.20,2024-04-03,2026-07-07,true,2024-04-03,TXN_342
TICKET_000343,MATCH_044,FAN_00344,C-E-015,SENIOR,135.75,2025-08-04,2026-08-08,false,,TXN_343
TICKET_000344,MATCH_045,FAN_00345,B-D-018,STUDENT,131.67,2025-06-05,2026-09-09,true,2025-06-05,TXN_344
TICKET_000345,MATCH_046,FAN_00346,B-D-049,STUDENT,120.61,2024-03-05,2026-10-10,true,2024-03-05,TXN_345
TICKET_000346,MATCH_047,FAN_00347,C-E-073,ECONOMY,47.01,2026-04-04,2026-11-11,false,,TXN_346
TICKET_000347,MATCH_048,FAN_00348,D-H-089,VIP,122.04,2024-05-04,2026-12-12,true,2024-05-04,TXN_347
TICKET_000348,MATCH_049,FAN_00349,F-H-020,CHILD,76.99,2025-09-28,2026-01-13,true,2025-09-28,TXN_348
TICKET_000349,MATCH_050,FAN_00350,D-A-049,VIP,49.79,2026-07-01,2026-02-14,false,,TXN_349
TICKET_000350,MATCH_001,FAN_00351,D-H-035,STUDENT,103.55,2026-04-04,2026-03-15,true,2026-04-04,TXN_350
TICKET_000351,MATCH_002,FAN_00352,F-D-039,ECONOMY,156.41,2026-03-27,2026-04-16,false,,TXN_351
TICKET_000352,MATCH_003,FAN_00353,C-B-036,CHILD,124.01,2026-10-03,2026-05-17,false,,TXN_352
TICKET_000353,MATCH_004,FAN_00354,D-A-047,PREMIUM,30.78,2025-08-04,2026-06-18,true,2025-08-04,TXN_353
TICKET_000354,MATCH_005,FAN_00355,A-F-019,VIP,131.68,2024-09-13,2026-07-19,true,2024-09-13,TXN_354
TICKET_000355,MATCH_006,FAN_00356,F-A-049,STANDARD,50.85,2025-02-17,2026-08-20,false,,TXN_355
TICKET_000356,MATCH_007,FAN_00357,E-C-059,STANDARD,105.67,2024-09-26,2026-09-21,false,,TXN_356
TICKET_000357,MATCH_008,FAN_00358,E-A-079,VIP,47.18,2025-09-21,2026-10-22,false,,TXN_357
TICKET_000358,MATCH_009,FAN_00359,C-E-043,SENIOR,190.95,2026-12-05,2026-11-23,false,,TXN_358
TICKET_000359,MATCH_010,FAN_00360,VIP-I-061,VIP,142.89,2024-11-19,2026-12-24,true,2024-11-19,TXN_359
TICKET_000360,MATCH_011,FAN_00361,F-G-082,ECONOMY,35.12,2024-02-11,2026-01-25,false,,TXN_360
TICKET_000361,MATCH_012,FAN_00362,VIP-D-054,SENIOR,192.34,2024-09-27,2026-02-26,true,2024-09-27,TXN_361
TICKET_000362,MATCH_013,FAN_00363,A-F-029,VIP,180.50,2024-11-10,2026-03-27,true,2024-11-10,TXN_362
TICKET_000363,MATCH_014,FAN_00364,VIP-D-100,STUDENT,166.63,2024-01-13,2026-04-28,false,,TXN_363
TICKET_000364,MATCH_015,FAN_00365,F-F-067,PREMIUM,153.80,2024-06-01,2026-05-01,true,2024-06-01,TXN_364
TICKET_000365,MATCH_016,FAN_00366,F-H-070,PREMIUM,57.16,2026-06-06,2026-06-02,false,,TXN_365
TICKET_000366,MATCH_017,FAN_00367,VIP-E-047,CHILD,40.36,2025-03-23,2026-07-03,true,2025-03-23,TXN_366
TICKET_000367,MATCH_018,FAN_00368,E-C-030,ECONOMY,182.12,2026-02-04,2026-08-04,true,2026-02-04,TXN_367
TICKET_000368,MATCH_019,FAN_00369,C-E-096,VIP,130.82,2026-06-09,2026-09-05,false,,TXN_368
TICKET_000369,MATCH_020,FAN_00370,E-C-018,STANDARD,112.72,2024-06-16,2026-10-06,false,,TXN_369
TICKET_000370,MATCH_021,FAN_00371,A-G-084,STUDENT,165.24,2024-07-08,2026-11-07,true,2024-07-08,TXN_370
TICKET_000371,MATCH_022,FAN_00372,VIP-I-063,PREMIUM,134.60,2024-05-16,2026-12-08,true,2024-05-16,TXN_371
TICKET_000372,MATCH_023,FAN_00373,D-H-066,ECONOMY,185.14,2024-02-07,2026-01-09,true,2024-02-07,TXN_372
TICKET_000373,MATCH_024,FAN_00374,C-B-002,PREMIUM,87.36,2024-11-13,2026-02-10,false,,TXN_373
TICKET_000374,MATCH_025,FAN_00375,A-H-052,VIP,95.35,2025-02-17,2026-03-11,false,,TXN_374
TICKET_000375,MATCH_026,FAN_00376,VIP-D-050,ECONOMY,126.52,2024-09-08,2026-04-12,true,2024-09-08,TXN_375
TICKET_000376,MATCH_027,FAN_00377,A-B-067,VIP,151.70,2026-09-22,2026-05-13,false,,TXN_376
TICKET_000377,MATCH_028,FAN_00378,E-B-008,VIP,143.86,2025-10-06,2026-06-14,false,,TXN_377
TICKET_000378,MATCH_029,FAN_00379,F-G-064,SENIOR,152.01,2026-01-27,2026-07-15,true,2026-01-27,TXN_378
TICKET_000379,MATCH_030,FAN_00380,A-F-099,SENIOR,97.00,2026-08-13,2026-08-16,true,2026-08-13,TXN_379
TICKET_000380,MATCH_031,FAN_00381,C-E-068,STUDENT,105.65,2026-07-17,2026-09-17,false,,TXN_380
TICKET_000381,MATCH_032,FAN_00382,E-C-019,SENIOR,87.80,2024-09-19,2026-10-18,false,,TXN_381
TICKET_000382,MATCH_033,FAN_00383,D-D-033,ECONOMY,85.29,2025-06-04,2026-11-19,true,2025-06-04,TXN_382
TICKET_000383,MATCH_034,FAN_00384,A-J-094,STUDENT,89.38,2026-05-01,2026-12-20,true,2026-05-01,TXN_383
TICKET_000384,MATCH_035,FAN_00385,F-B-045,STUDENT,36.79,2026-09-15,2026-01-21,true,2026-09-15,TXN_384
TICKET_000385,MATCH_036,FAN_00386,C-G-077,ECONOMY,49.69,2026-06-16,2026-02-22,false,,TXN_385
TICKET_000386,MATCH_037,FAN_00387,C-J-083,CHILD,123.62,2026-10-26,2026-03-23,false,,TXN_386
TICKET_000387,MATCH_038,FAN_00388,B-H-074,STANDARD,139.69,2025-05-17,2026-04-24,false,,TXN_387
TICKET_000388,MATCH_039,FAN_00389,VIP-F-066,STUDENT,59.74,2024-06-21,2026-05-25,true,2024-06-21,TXN_388
TICKET_000389,MATCH_040,FAN_00390,F-I-032,STUDENT,131.87,2026-01-26,2026-06-26,true,2026-01-26,TXN_389
TICKET_000390,MATCH_041,FAN_00391,E-G-049,PREMIUM,141.20,2025-06-15,2026-07-27,false,,TXN_390
TICKET_000391,MATCH_042,FAN_00392,VIP-F-044,SENIOR,154.91,2024-04-27,2026-08-28,true,2024-04-27,TXN_391
TICKET_000392,MATCH_043,FAN_00393,A-A-020,CHILD,39.47,2026-02-03,2026-09-01,true,2026-02-03,TXN_392
TICKET_000393,MATCH_044,FAN_00394,F-F-018,VIP,88.33,2024-01-02,2026-10-02,true,2024-01-02,TXN_393
TICKET_000394,MATCH_045,FAN_00395,B-I-032,PREMIUM,87.84,2025-07-16,2026-11-03,false,,TXN_394
TICKET_000395,MATCH_046,FAN_00396,A-F-004,VIP,130.61,2025-10-02,2026-12-04,true,2025-10-02,TXN_395
TICKET_000396,MATCH_047,FAN_00397,C-D-078,ECONOMY,103.24,2026-07-28,2026-01-05,false,,TXN_396
TICKET_000397,MATCH_048,FAN_00398,D-F-013,PREMIUM,84.80,2025-04-21,2026-02-06,false,,TXN_397
TICKET_000398,MATCH_049,FAN_00399,E-J-001,STUDENT,118.33,2024-04-07,2026-03-07,false,,TXN_398
TICKET_000399,MATCH_050,FAN_00400,E-B-019,STUDENT,123.68,2025-08-04,2026-04-08,false,,TXN_399
TICKET_000400,MATCH_001,FAN_00401,A-H-035,VIP,146.59,2026-03-03,2026-05-09,true,2026-03-03,TXN_400
TICKET_000401,MATCH_002,FAN_00402,B-I-062,VIP,43.77,2025-01-10,2026-06-10,true,2025-01-10,TXN_401
TICKET_000402,MATCH_003,FAN_00403,A-A-015,PREMIUM,49.28,2025-11-14,2026-07-11,true,2025-11-14,TXN_402
TICKET_000403,MATCH_004,FAN_00404,E-D-048,ECONOMY,76.37,2025-12-14,2026-08-12,true,2025-12-14,TXN_403
TICKET_000404,MATCH_005,FAN_00405,A-I-044,PREMIUM,147.01,2026-12-28,2026-09-13,true,2026-12-28,TXN_404
TICKET_000405,MATCH_006,FAN_00406,A-A-035,STANDARD,149.86,2025-07-09,2026-10-14,true,2025-07-09,TXN_405
TICKET_000406,MATCH_007,FAN_00407,E-F-050,STUDENT,179.48,2026-12-27,2026-11-15,false,,TXN_406
TICKET_000407,MATCH_008,FAN_00408,E-E-024,ECONOMY,87.30,2025-10-27,2026-12-16,true,2025-10-27,TXN_407
TICKET_000408,MATCH_009,FAN_00409,A-E-033,VIP,123.40,2024-05-20,2026-01-17,true,2024-05-20,TXN_408
TICKET_000409,MATCH_010,FAN_00410,C-B-080,CHILD,167.29,2024-07-21,2026-02-18,true,2024-07-21,TXN_409
TICKET_000410,MATCH_011,FAN_00411,E-C-034,SENIOR,136.78,2025-01-26,2026-03-19,true,2025-01-26,TXN_410
TICKET_000411,MATCH_012,FAN_00412,B-F-009,SENIOR,41.49,2025-08-10,2026-04-20,true,2025-08-10,TXN_411
TICKET_000412,MATCH_013,FAN_00413,VIP-B-084,CHILD,114.67,2026-07-14,2026-05-21,true,2026-07-14,TXN_412
TICKET_000413,MATCH_014,FAN_00414,E-D-087,ECONOMY,188.17,2024-10-25,2026-06-22,true,2024-10-25,TXN_413
TICKET_000414,MATCH_015,FAN_00415,D-E-089,PREMIUM,156.84,2024-05-11,2026-07-23,false,,TXN_414
TICKET_000415,MATCH_016,FAN_00416,E-A-087,SENIOR,150.91,2026-06-02,2026-08-24,false,,TXN_415
TICKET_000416,MATCH_017,FAN_00417,B-J-067,ECONOMY,107.64,2025-12-26,2026-09-25,true,2025-12-26,TXN_416
TICKET_000417,MATCH_018,FAN_00418,A-F-055,SENIOR,167.44,2026-10-20,2026-10-26,true,2026-10-20,TXN_417
TICKET_000418,MATCH_019,FAN_00419,B-I-096,PREMIUM,144.33,2026-05-25,2026-11-27,false,,TXN_418
TICKET_000419,MATCH_020,FAN_00420,B-G-026,STUDENT,138.24,2024-03-04,2026-12-28,true,2024-03-04,TXN_419
TICKET_000420,MATCH_021,FAN_00421,B-C-074,STUDENT,152.61,2024-04-11,2026-01-01,false,,TXN_420
TICKET_000421,MATCH_022,FAN_00422,A-I-079,CHILD,92.63,2026-12-19,2026-02-02,true,2026-12-19,TXN_421
TICKET_000422,MATCH_023,FAN_00423,VIP-A-029,ECONOMY,81.28,2026-12-11,2026-03-03,true,2026-12-11,TXN_422
TICKET_000423,MATCH_024,FAN_00424,A-C-016,STUDENT,177.67,2026-12-16,2026-04-04,true,2026-12-16,TXN_423
TICKET_000424,MATCH_025,FAN_00425,C-I-037,VIP,186.85,2026-01-09,2026-05-05,true,2026-01-09,TXN_424
TICKET_000425,MATCH_026,FAN_00426,VIP-A-073,SENIOR,179.99,2025-07-17,2026-06-06,false,,TXN_425
TICKET_000426,MATCH_027,FAN_00427,C-F-015,VIP,62.07,2024-03-23,2026-07-07,false,,TXN_426
TICKET_000427,MATCH_028,FAN_00428,B-E-059,CHILD,194.81,2026-04-18,2026-08-08,true,2026-04-18,TXN_427
TICKET_000428,MATCH_029,FAN_00429,E-F-087,VIP,109.85,2026-12-05,2026-09-09,false,,TXN_428
TICKET_000429,MATCH_030,FAN_00430,E-E-089,ECONOMY,118.80,2024-04-13,2026-10-10,true,2024-04-13,TXN_429
TICKET_000430,MATCH_031,FAN_00431,B-I-062,PREMIUM,166.16,2024-07-24,2026-11-11,true,2024-07-24,TXN_430
